symbol,rule_return_%,bh_return_%,alpha_%,rule_sharpe,bh_sharpe,rule_maxdd_%,bh_maxdd_%,n_trades,win_rate_%,expectancy_%,size,adv_usd_m
159652.SZ,22.406113355031955,87.60000467300415,-65.1938913179722,0.47228967839856434,0.9966588847573821,-43.28519448966735,-32.62762251885653,9,44.44444444444444,248.9568150559105,mid,37.8
518880.SS,140.4578341834821,173.37326709196003,-32.91543290847794,1.57348646464739,1.5906343740903515,-16.767475156119705,-24.890794920050062,8,87.5,1755.722927293526,mega,1153.9
513260.SS,-5.295152810122908,23.89558008216225,-29.19073289228516,0.10159110027215859,0.42872859158604626,-40.535119587060684,-33.390855156398224,3,66.66666666666666,-176.50509367076353,mid,47.7
159755.SZ,-18.329131108602123,18.799996376037598,-37.129127484639724,-0.26992734360232096,0.33505906976461375,-42.57990660973549,-67.58053510836142,10,40.0,-183.29131108602118,large,95.7
516150.SS,52.0758025155732,115.5319178751984,-63.45611535962521,0.6500631405197704,0.7829504398697327,-29.349826348110643,-58.39120583159686,6,66.66666666666666,867.9300419262198,mid,52.1
512710.SS,-13.354054976035714,6.408541687639026,-19.762596663674742,0.005076894353798022,0.23048596495568466,-49.295033392558985,-56.93501475084868,8,37.5,-166.92568720044642,mid,66.2
159915.SZ,49.49947756010932,29.175555469135162,20.323922090974158,0.5384096945121856,0.3911536424241525,-41.82497942940835,-56.58465895446363,8,62.5,618.7434695013665,mega,552.0
588050.SS,34.55264411148686,10.486323179648753,24.06632093183811,0.4260910185964797,0.26038889154226025,-51.780008956509135,-59.72053605939727,7,57.14285714285714,493.6092015926695,mid,39.0
159813.SZ,85.01268344743059,59.90126386935852,25.11141957807207,0.6079199607076406,0.5195656327107453,-66.9169632054899,-70.85201690129614,9,44.44444444444444,944.5853716381175,mid,37.6
159929.SZ,-1.0445270648871339,-45.09639615216782,44.05186908728068,0.08147607213695757,-0.48053377666543245,-24.391019629598475,-59.528267731478,9,44.44444444444444,-11.605856276523639,mid,10.7
588200.SS,58.63285760381305,168.74498228500522,-110.11212468119216,0.7025509853126967,1.1207510762568418,-48.09554505118299,-48.09554505118303,7,57.14285714285714,837.6122514830431,large,336.5
